player_a_id,player_a,n_maps_with_a,n_distinct_teammates,own_residual,iti,iti_ci_lower,iti_ci_upper,iti_cohens_d,iti_t_stat,iti_p_value,mean_teammate_with,mean_teammate_without
19711,snav,111,11,-0.0015919217316443936,-0.0202110738699541,-0.06672955192917257,0.026307404189264364,-0.2918836717181238,-0.9680686215202866,0.35583997958866104,-0.009156918881220551,0.01105415498873355
22929,nota,287,13,-0.001461992092002919,-0.02022747893340831,-0.05533995096513894,0.014884993098322322,-0.3481196987264852,-1.2551634237574183,0.2333125068211655,-0.02035095595973608,-0.00012347702632777436
23552,slashzz,90,15,-0.0027070645616544156,-0.020238727251454005,-0.048248845496155185,0.0077713909932471716,-0.4001351753929617,-1.5497168705287243,0.14351480006643938,-0.010132410190234916,0.010106317061219089
9220,shoowtime,92,12,0.0022031629226286174,-0.02035248606153842,-0.05470573215837325,0.01400076003529641,-0.37642302182652576,-1.3039675978843022,0.21887166547322023,-0.01377632658418843,0.0065761594773499936
2553,snax,202,13,0.0007434765676904012,-0.02045308664778012,-0.04389522804336217,0.0029890547478019294,-0.5272417887938508,-1.9009973040635837,0.08158337073997632,-0.013756432538860412,0.006696654108919709
17353,cxzi,121,12,0.0019014206652458417,-0.020571870291925184,-0.04505574327299694,0.003912002689146567,-0.5338511111085997,-1.8493144962343853,0.09144301372487805,-0.012846537180247586,0.007725333111677596
23685,zweih,196,9,-0.0024445193939703212,-0.020605132159204596,-0.06305240987711304,0.021842145558703844,-0.373133626152484,-1.119400878457452,0.2954496618567568,-0.016947499345921914,0.0036576328132826813
23338,beccie,173,7,0.00025935915693061745,-0.020730939271346654,-0.041226518555326296,-0.00023535998736701202,-0.9354661694647017,-2.475010844317805,0.04812965401878119,-0.015852799889181174,0.004878139382165482
20563,lux,264,8,0.0016979817614017714,-0.02073195747846954,-0.05319855124657298,0.011734636289633903,-0.5338518208019137,-1.5099609705512753,0.17479928263734895,-0.007896589563351477,0.012835367915118063
13602,nicoodoz,238,14,-9.526632804674131e-05,-0.02073663936513875,-0.04303934177683778,0.0015660630465602794,-0.5368398361762207,-2.0086707385432683,0.06580993893958519,-0.010176121831858145,0.010560517533280602
8374,bodyy,265,10,0.0012766568693810475,-0.02076308629400036,-0.04157056400662278,4.439141862206536e-05,-0.7138307379114835,-2.2573309956389935,0.05039593971074351,-0.013201127740344279,0.00756195855365608
18456,fostar,60,13,0.0001899465316729977,-0.020913624661683696,-0.06324845127484538,0.021421201951477984,-0.2985243571338867,-1.0763448766211525,0.30293687971575406,-0.020860063133635087,5.3561528048608126e-05
9618,nexa,250,16,0.00045908186225176556,-0.02093442209505691,-0.04576289829075471,0.003894054100640889,-0.4492891962978915,-1.797156785191566,0.09246987822152007,-0.016171646726669514,0.004762775368387394
21014,ag1l,157,13,0.00014125502063035963,-0.020935396563064902,-0.05651535890730947,0.014644565781179668,-0.3555690533057853,-1.2820224536621974,0.22404970697667806,-0.015039163878095677,0.005896232684969227
