player_a_id,player_b_id,player_a,player_b,outcome,n_with,n_without,mean_with,mean_without,delta,cohens_d,t_stat,p_value,significant,bh_significant,bh_rank,bh_threshold
20385,10566,kye,chelo,rating,39,154,0.008778269085077853,-0.00016306423765881102,0.008941333322736663,0.045743082566673345,0.24355975495018287,0.808468109364917,False,False,12547,0.04327745584988962
20385,10566,kye,chelo,adr,39,154,0.30609650168400193,0.13737094583819878,0.16872555584580315,0.008178474631431868,0.04298093546524907,0.9658729200730907,False,False,14135,0.0487548289183223
20385,10566,kye,chelo,kd_log,39,154,0.04579164196976836,-0.007482200184135392,0.05327384215390375,0.10569434765940276,0.5323702428635855,0.5967171197937413,False,False,10374,0.03578228476821192
10566,22564,chelo,noway,rating,43,174,-0.008449855414110146,0.0048319786454519105,-0.013281834059562056,-0.0727517770663121,-0.3796054751052348,0.705653730048676,False,False,11568,0.03990066225165563
10566,22564,chelo,noway,adr,43,174,-0.6495797925892149,0.45557117043771805,-1.105150963026933,-0.055817163523294286,-0.29076383959289964,0.7722924726414502,False,False,12186,0.04203228476821192
10566,22564,chelo,noway,kd_log,43,174,-0.05986840205582777,0.017757704445712622,-0.07762610650154039,-0.15401449531424322,-0.8528481643976586,0.39712192521955864,False,False,8312,0.028669977924944814
22564,10566,noway,chelo,rating,43,150,0.06599482771900608,-0.016803579934657874,0.08279840765366396,0.43032377388225396,2.512361074378485,0.014336842410131416,True,False,1783,0.006149972406181016
22564,10566,noway,chelo,adr,43,150,7.549983416917617,-1.9437093180179916,9.493692734935609,0.46894611674794145,2.768063448548019,0.007208546905053596,True,False,1317,0.004542632450331126
22564,10566,noway,chelo,kd_log,43,150,0.17825783211642934,-0.04687647715028231,0.22513430926671166,0.4542406323777296,2.9574688274544965,0.004042368622268987,True,False,1053,0.00363203642384106
10570,10828,dzt,dok,rating,53,39,0.012350444028025646,-0.017123754850802586,0.029474198878828232,0.1722223740022856,0.8120433522459232,0.419164009326698,False,False,8532,0.02942880794701987
10570,10828,dzt,dok,adr,53,39,1.9951934047782296,-2.704081690515586,4.699275095293816,0.26549501153119387,1.2644263942725926,0.20959843181824628,False,False,5887,0.020305601545253862
10570,10828,dzt,dok,kd_log,53,39,0.09374149897672575,-0.1314214489153587,0.22516294789208446,0.46804152299908913,2.2671973508567134,0.025842147144569675,True,False,2312,0.007974613686534217
10570,16661,dzt,mithputtini,rating,48,96,0.002249890847478559,-0.0011957272360085317,0.0034456180834870906,0.02101194797083644,0.1152968302041661,0.908475902587157,False,False,13591,0.046878449227373074
10570,16661,dzt,mithputtini,adr,48,96,-0.26607059342138073,0.12787000981855826,-0.39394060323993896,-0.021234030266530514,-0.11643915069830177,0.9075736846484324,False,False,13582,0.04684740618101546
10570,16661,dzt,mithputtini,kd_log,48,96,0.05926907379321263,-0.0322330869703397,0.09150216076355233,0.18253555313004552,1.0264946718975434,0.30733114248151366,False,False,7249,0.025003449227373072
10570,20219,dzt,xns,rating,45,92,0.0123532686401236,-0.006415232768452926,0.018768501408576527,0.11734741680142684,0.664464539788808,0.5080106378580849,False,False,9491,0.0327366169977925
10570,20219,dzt,xns,adr,45,92,1.5839892602985555,-0.8039208145778518,2.387910074876407,0.1430937937889432,0.7889654345970109,0.4322493914383898,False,False,8675,0.02992204746136866
10570,20219,dzt,xns,kd_log,45,92,0.02708057845636945,-0.016292351522043228,0.043372929978412675,0.09198365808999591,0.5309629938834237,0.5966279405146235,False,False,10371,0.03577193708609271
10570,22085,dzt,spinnie,rating,53,73,0.004174120135024149,-0.0024044580119675645,0.006578578146991714,0.03273034145175277,0.1779579850465755,0.8591023344839298,False,False,13069,0.045077952538631345
10570,22085,dzt,spinnie,adr,53,73,0.29281887800023465,-0.14443872883514597,0.4372576068353806,0.02119719278074385,0.11653134133608792,0.9074461567645173,False,False,13581,0.046843956953642386
10570,22085,dzt,spinnie,kd_log,53,73,0.010346228418515607,-0.010939072203739852,0.02128530062225546,0.0422495825316362,0.23314618610687274,0.8160793138584057,False,False,12629,0.043560292494481234
11139,10588,alistair,liazz,rating,83,34,0.01821575442770709,-0.041359502955910385,0.05957525738361748,0.35834362648633117,1.7220858234246539,0.0903220651082344,False,False,3973,0.013703780353200884
11139,10588,alistair,liazz,adr,83,34,2.002717380033234,-4.430154924984653,6.432872305017887,0.365169577124117,1.8018794538184626,0.07642213383899563,False,False,3686,0.012713852097130244
11139,10588,alistair,liazz,kd_log,83,34,-0.0051636616512206355,0.02175027628915835,-0.026913937940378985,-0.05119101373299951,-0.2253164890173258,0.8226569690348677,False,False,12696,0.04379139072847682
10588,11140,liazz,ins,rating,117,37,0.01751769064018694,-0.05191705830039846,0.0694347489405854,0.337386166910963,1.8079763037064813,0.07549638442403257,False,False,3661,0.012627621412803533
10588,11140,liazz,ins,adr,117,37,1.5456561653388492,-4.447649592214676,5.993305757553525,0.2726714579001377,1.488015912235019,0.14169901493827836,False,False,4915,0.016952952538631348
10588,11140,liazz,ins,kd_log,117,37,-0.002491659984021287,0.012590463343587413,-0.0150821233276087,-0.030895665510734242,-0.161617554451061,0.8721571982154724,False,False,13215,0.04558153973509934
10588,17384,liazz,vexite,rating,117,37,0.006127297833725104,-0.015898789155640865,0.022026086989365968,0.12710579343253967,0.7136515939413921,0.4779308213478654,False,False,9168,0.03162251655629139
10588,17384,liazz,vexite,adr,117,37,0.18531570645566933,-0.14603246547589566,0.33134817193156496,0.017430796147359175,0.09873916692459883,0.9216365297984304,False,False,13698,0.04724751655629139
10588,17384,liazz,vexite,kd_log,117,37,-0.006219990799034263,0.024380049974844647,-0.03060004077387891,-0.0646017677311935,-0.4234848241243588,0.6729187199706018,False,False,11203,0.03864169426048566
10588,18214,liazz,nettik,rating,21,88,-0.018865423486758577,0.006684015754702826,-0.025549439241461403,-0.13222503330848456,-0.6448445090818149,0.5228467611226302,False,False,9631,0.03321950883002208
10588,18214,liazz,nettik,adr,21,88,-2.2805630826977663,0.7852641762226537,-3.06582725892042,-0.1524846286714381,-0.7796730109220676,0.43995009534508883,False,False,8783,0.030294564017660043
10588,18214,liazz,nettik,kd_log,21,88,-0.04526230176094541,0.011351648132237558,-0.05661394989318297,-0.12523715203003005,-0.6256372565143384,0.5350850627677325,False,False,9734,0.03357477924944812
18214,10588,nettik,liazz,rating,21,96,-0.037534294397477776,0.009311507284851757,-0.04684580168232953,-0.27968150135864117,-1.4610721423236115,0.15170239872895452,False,False,5043,0.017394453642384105
18214,10588,nettik,liazz,adr,21,96,-4.288492157672657,1.100610525045896,-5.389102682718553,-0.30380768232635086,-1.5961762462374485,0.11813487209607934,False,False,4485,0.01546978476821192
18214,10588,nettik,liazz,kd_log,21,96,0.024252957151071224,-0.0020665273270044082,0.026319484478075632,0.05005598974131013,0.16560776496465135,0.8698281053332779,False,False,13187,0.045484961368653425
10588,20123,liazz,regali,rating,34,54,0.0196080020374055,-0.008794959046291973,0.028402961083697477,0.15344747002673584,0.7017122289811744,0.48516693526362514,False,False,9237,0.03186051324503311
10588,20123,liazz,regali,adr,34,54,1.2829105141153345,-0.4491100513565931,1.7320205654719276,0.08710966589532154,0.3995701892347902,0.6906682468705126,False,False,11382,0.039259105960264905
10588,20123,liazz,regali,kd_log,34,54,0.02481095430905108,-0.015712201219421094,0.040523155528472174,0.08991297844344731,0.4134320896979699,0.6805220198717081,False,False,11274,0.038886589403973514
20123,10588,regali,liazz,rating,34,83,-0.041359502955910385,0.01821575442770709,-0.05957525738361748,-0.35834362648633117,-1.7220858234246539,0.0903220651082344,False,False,3974,0.013707229580573951
20123,10588,regali,liazz,adr,34,83,-4.430154924984653,2.002717380033234,-6.432872305017887,-0.365169577124117,-1.8018794538184626,0.07642213383899563,False,False,3685,0.012710402869757173
20123,10588,regali,liazz,kd_log,34,83,0.02175027628915835,-0.0051636616512206355,0.026913937940378985,0.05119101373299951,0.2253164890173258,0.8226569690348677,False,False,12695,0.04378794150110376
10610,10981,refrezh,mantuu,rating,113,80,0.022993606167359765,-0.034599174082479325,0.05759278024983909,0.37277530782895946,2.5174424874179513,0.012793363020049369,True,False,1683,0.005805049668874173
10610,10981,refrezh,mantuu,adr,113,80,2.733076713616256,-3.983878314668904,6.71695502828516,0.4124534730994042,2.7852783946213373,0.005986841598567238,True,False,1229,0.004239100441501104
10610,10981,refrezh,mantuu,kd_log,113,80,0.06446675176905299,-0.08937957617684014,0.15384632794589315,0.36936827434469044,2.4199533253875867,0.016788155433019425,True,False,1908,0.0065811258278145705
10981,10610,mantuu,refrezh,rating,113,27,-0.004506903062187017,0.015390592905371083,-0.0198974959675581,-0.13558394312595967,-0.7029413143337444,0.4856948066302296,False,False,9246,0.031891556291390726
10981,10610,mantuu,refrezh,adr,113,27,-0.25163836824667024,1.0272638888728356,-1.278902257119506,-0.07895129653545484,-0.42544850583913496,0.6724095824771683,False,False,11193,0.03860720198675497
10981,10610,mantuu,refrezh,kd_log,113,27,-0.01948431029385138,0.09600404619764064,-0.11548835649149201,-0.2923124325330706,-1.3134708800070525,0.1969517821466264,False,False,5701,0.019664045253863137
10610,11995,refrezh,tmb,rating,27,324,-0.08522987632777458,0.00744651152392594,-0.09267638785170051,-0.5376429326186334,-2.863942915187466,0.007410400036422076,True,False,1339,0.004618515452538632
10610,11995,refrezh,tmb,adr,27,324,-6.817657979611285,0.6120244700657559,-7.429682449677041,-0.4039862368022845,-1.928382251467039,0.06330861611942759,False,False,3372,0.011630794701986755
10610,11995,refrezh,tmb,kd_log,27,324,-0.07365069617588269,0.006288884667531695,-0.07993958084341438,-0.1664692331720476,-0.6982658914760919,0.490583608210978,False,False,9297,0.03206746688741722
11995,10610,tmb,refrezh,rating,27,113,0.015390592905371083,-0.004506903062187017,0.0198974959675581,0.13558394312595967,0.7029413143337444,0.4856948066302296,False,False,9248,0.03189845474613687
11995,10610,tmb,refrezh,adr,27,113,1.0272638888728356,-0.25163836824667024,1.278902257119506,0.07895129653545484,0.42544850583913496,0.6724095824771683,False,False,11192,0.0386037527593819
11995,10610,tmb,refrezh,kd_log,27,113,0.09600404619764064,-0.01948431029385138,0.11548835649149201,0.2923124325330706,1.3134708800070525,0.1969517821466264,False,False,5702,0.019667494481236204
10610,14176,refrezh,misutaaa,rating,80,41,0.013066420288068158,-0.027412834246756772,0.04047925453482493,0.2397775267336149,1.208727693942664,0.23061372697511534,False,False,6178,0.02130932671081678
10610,14176,refrezh,misutaaa,adr,80,41,1.4027976448368449,-2.8746634117123784,4.277461056549223,0.23203549405782273,1.1534567526117971,0.252571628177304,False,False,6538,0.022551048565121412
10610,14176,refrezh,misutaaa,kd_log,80,41,-0.0001524144572253805,0.0019447762723158815,-0.002097190729541262,-0.0048702564700356,-0.022181531623978862,0.9823796721565408,False,False,14312,0.04936534216335541
14176,10610,misutaaa,refrezh,rating,80,60,-0.018710077339744453,0.023384535826624038,-0.04209461316636849,-0.28938666771080246,-1.7036169926460882,0.09084827523399569,False,False,3978,0.013721026490066228
14176,10610,misutaaa,refrezh,adr,80,60,-1.961414962158765,2.6035697726732336,-4.564984734831999,-0.28449244602898244,-1.6818891199931147,0.09496548205587776,False,False,4052,0.01397626931567329
14176,10610,misutaaa,refrezh,kd_log,80,60,-0.04850099423547581,0.07117436204948593,-0.11967535628496175,-0.30432896070644516,-1.8025400176095538,0.07374003220999499,False,False,3618,0.012479304635761591
10610,14932,refrezh,faven,rating,33,322,0.0658164743869524,-0.0057928604304073854,0.07160933481735979,0.3980944109287311,2.200879560337694,0.03372504107049684,True,False,2587,0.008923151214128035
10610,14932,refrezh,faven,adr,33,322,7.447585056879362,-0.6547879292674628,8.102372986146825,0.43298475158081784,2.292770639673047,0.027440827079745565,True,False,2379,0.008205711920529801
10610,14932,refrezh,faven,kd_log,33,322,0.17978250608333038,-0.0184666297486541,0.19824913583198447,0.4474498020443365,2.4818237922560797,0.017474235349332914,True,False,1947,0.006715645695364239
14932,10610,faven,refrezh,rating,33,107,0.029925034580376462,-0.010105235315276045,0.040030269895652504,0.2742415965695473,1.3186977961155621,0.19328776558534486,False,False,5664,0.019536423841059605
14932,10610,faven,refrezh,adr,33,107,3.8932745866917404,-1.2072623548891086,5.100536941580849,0.3176077494232246,1.5274422890921917,0.13296131029802694,False,False,4759,0.01641487306843267
14932,10610,faven,refrezh,kd_log,33,107,0.050859165928268446,-0.012037105528053902,0.06289627145632234,0.15849594507925518,0.8747510987801773,0.38504485091925916,False,False,8174,0.028193984547461373
10610,19817,refrezh,s0und,rating,80,357,-0.007262558003740112,0.001984785277364488,-0.0092473432811046,-0.053286977660950974,-0.4560889139791426,0.6491169615612851,False,False,10959,0.03780008278145696
10610,19817,refrezh,s0und,adr,80,357,0.3221151070105546,-0.03959625394255111,0.36171136095310574,0.019641112084077237,0.1603131486878818,0.8729078112560865,False,False,13223,0.045609133554083886
10610,19817,refrezh,s0und,kd_log,80,357,0.009756847125656182,-0.003438525865279662,0.013195372990935844,0.03014356738319177,0.2454113771091639,0.8065643280203646,False,False,12531,0.04322226821192053
19817,10610,s0und,refrezh,rating,80,60,-0.018710077339744453,0.023384535826624038,-0.04209461316636849,-0.28938666771080246,-1.7036169926460882,0.09084827523399569,False,False,3979,0.013724475717439295
19817,10610,s0und,refrezh,adr,80,60,-1.961414962158765,2.6035697726732336,-4.564984734831999,-0.28449244602898244,-1.6818891199931147,0.09496548205587776,False,False,4051,0.01397282008830022
19817,10610,s0und,refrezh,kd_log,80,60,-0.04850099423547581,0.07117436204948593,-0.11967535628496175,-0.30432896070644516,-1.8025400176095538,0.07374003220999499,False,False,3619,0.012482753863134658
10610,21159,refrezh,bobeksde,rating,33,227,-0.04789228965601837,0.007317196272125491,-0.05520948592814386,-0.2981768594442324,-1.5651724920162138,0.1251815433493664,False,False,4591,0.015835402869757174
10610,21159,refrezh,bobeksde,adr,33,227,-2.6414505309043173,0.4115615133472219,-3.053012044251539,-0.16007080687405834,-0.8461361427421837,0.4023364932618201,False,False,8378,0.02889762693156733
10610,21159,refrezh,bobeksde,kd_log,33,227,-0.019015043179677765,0.0008635091040385939,-0.019878552283716357,-0.04465362956511299,-0.24556639724691695,0.8071984996588866,False,False,12537,0.04324296357615894
21159,10610,bobeksde,refrezh,rating,33,107,0.029925034580376462,-0.010105235315276045,0.040030269895652504,0.2742415965695473,1.3186977961155621,0.19328776558534486,False,False,5663,0.019532974613686537
21159,10610,bobeksde,refrezh,adr,33,107,3.8932745866917404,-1.2072623548891086,5.100536941580849,0.3176077494232246,1.5274422890921917,0.13296131029802694,False,False,4758,0.016411423841059602
21159,10610,bobeksde,refrezh,kd_log,33,107,0.050859165928268446,-0.012037105528053902,0.06289627145632234,0.15849594507925518,0.8747510987801773,0.38504485091925916,False,False,8173,0.028190535320088302
10818,11739,idk,shz,rating,65,144,0.02722443076408625,-0.009401944185642318,0.03662637494972857,0.18511277038799537,1.1781608736738027,0.24127338173110424,False,False,6363,0.02194743377483444
10818,11739,idk,shz,adr,65,144,2.819922298036781,-0.9959498546865218,3.815872152723303,0.17993520428195342,1.1514378952233455,0.25201742738191196,False,False,6533,0.02253380242825607
10818,11739,idk,shz,kd_log,65,144,0.0658411848448111,-0.02841602509783239,0.09425720994264349,0.1759462979237877,1.1179698051696922,0.26602289384150185,False,False,6718,0.023171909492273733
10818,18140,idk,f4stzin,rating,68,52,-0.001382033090649537,0.008293042599324554,-0.009675075689974092,-0.058215364263228375,-0.3183581986005965,0.7508023524410102,False,False,11988,0.04134933774834437
10818,18140,idk,f4stzin,adr,68,52,-0.15924221550900794,0.9065745192875381,-1.065816734796546,-0.06207792800896171,-0.3396953445919103,0.7347168923798725,False,False,11818,0.04076296909492274
10818,18140,idk,f4stzin,kd_log,68,52,-0.028054700063185268,0.045201356050367715,-0.07325605611355299,-0.17198718137751068,-0.9188400747320596,0.3603338400759121,False,False,7893,0.02722475165562914
10818,20185,idk,cass1n,rating,67,141,-0.05412738607115626,0.02765799448933304,-0.0817853805604893,-0.4516517410853954,-3.2093576037480056,0.0016296457042128943,True,True,736,0.0025386313465783667
10818,20185,idk,cass1n,adr,67,141,-5.4903834746382145,2.7910739806944163,-8.281457455332632,-0.42415305849082197,-2.9768184281961885,0.00341748875846498,True,False,970,0.0033457505518763794
10818,20185,idk,cass1n,kd_log,67,141,-0.11520211787545452,0.05376955645247831,-0.16897167432793284,-0.31089286980657166,-2.109603005442539,0.03677936745469212,True,False,2678,0.009237030905077263
10827,17325,prt,nolkz,rating,31,30,-0.004710927943100919,0.002200185432529355,-0.006911113375630273,-0.0494420669535632,-0.19322220875367252,0.8474488427705357,False,False,12940,0.04463300220750552
10827,17325,prt,nolkz,adr,31,30,-0.9060631496312639,0.6619290562030993,-1.5679922058343632,-0.10788866970573144,-0.42135979126336315,0.6750241152332759,False,False,11220,0.03870033112582782
10827,17325,prt,nolkz,kd_log,31,30,-0.007079789567561742,0.003040500904048582,-0.010120290471610324,-0.024138581353515636,-0.09357442854239814,0.9258319493287154,False,False,13742,0.047399282560706406
17325,10827,nolkz,prt,rating,31,144,-0.0029247023068564412,-0.0006388505503481986,-0.0022858517565082425,-0.012721432317631495,-0.060528210596142204,0.9520260019469877,False,False,14003,0.04829953090507727
17325,10827,nolkz,prt,adr,31,144,-0.8728156032626222,0.04757398525103854,-0.9203895885136607,-0.048537392300875684,-0.23562289412782705,0.814865061317591,False,False,12617,0.04351890176600442
17325,10827,nolkz,prt,kd_log,31,144,-0.010235120346342504,-0.0011732219361071537,-0.00906189841023535,-0.019293044012981098,-0.10415235366886948,0.9174891129055982,False,False,13655,0.04709919977924945
10827,18875,prt,ricioli,rating,106,84,0.006599580419217563,-0.0045281644298110855,0.011127744849028648,0.07007701080077779,0.4853145017275983,0.6280285334015012,False,False,10734,0.03702400662251656
10827,18875,prt,ricioli,adr,106,84,1.2237209925800865,-1.1655353053697248,2.389256297949811,0.14453419123977754,1.0055602614978307,0.3159310836343794,False,False,7354,0.025365618101545258
10827,18875,prt,ricioli,kd_log,106,84,-0.04313188234310067,0.05892398996534333,-0.102055872308444,-0.20037553200203592,-1.3814250626060949,0.1688373082709514,False,False,5273,0.018187775938189845
18875,10827,ricioli,prt,rating,106,69,0.0054802127822708435,-0.011066127618599996,0.01654634040087084,0.09217857916847717,0.5762349062765278,0.5654610960358001,False,False,10034,0.034609547461368656
18875,10827,ricioli,prt,adr,106,69,0.5167115475049702,-1.0866384617466447,1.6033500092516149,0.0846121848371714,0.5315707466793573,0.5959213260432871,False,False,10366,0.035754690949227376
18875,10827,ricioli,prt,kd_log,106,69,0.0031892087358736786,-0.011946214717951556,0.015135423453825235,0.032226912566074836,0.21206771045658523,0.8323348310196488,False,False,12793,0.04412596578366446
10827,22084,prt,mello,rating,154,36,0.0023441407870654703,-0.012792676069722423,0.015136816856787893,0.09651728421638671,0.4265838939705903,0.6717691226401645,False,False,11181,0.03856581125827815
10827,22084,prt,mello,adr,154,36,0.7389016909082134,-3.4310636558696825,4.169965346777896,0.2526681810342509,1.2437133549945953,0.21966279917751808,False,False,6060,0.020902317880794705
10827,22084,prt,mello,kd_log,154,36,0.04860579144163889,-0.20861467286764296,0.25722046430928186,0.5563019982666406,2.7632999188926384,0.008075689896348026,True,False,1390,0.004794426048565122
22084,10827,mello,prt,rating,154,21,0.0037396082683594303,-0.03612190114714489,0.03986150941550432,0.22242368839626578,1.1901807387037746,0.24309974174900292,False,False,6404,0.022088852097130244
22084,10827,mello,prt,adr,154,21,0.3894433302597087,-3.8181382230946133,4.207581553354322,0.22243674525778573,1.22133649874037,0.2310096341586351,False,False,6183,0.02132657284768212
22084,10827,mello,prt,kd_log,154,21,0.00903914515609961,-0.08944100207501846,0.09848014723111806,0.21015531544612653,1.1210668582061085,0.27098129530896153,False,False,6786,0.023406456953642386
10827,22125,prt,lich,rating,85,27,0.0023319266241423964,-0.01055773534077871,0.012889661964921105,0.07151038545481331,0.3045732907910736,0.7622727393964284,False,False,12103,0.04174599889624724
10827,22125,prt,lich,adr,85,27,0.4180063204732195,-1.63914548131461,2.0571518017878296,0.10584816696246677,0.4539609982470641,0.6522905716597235,False,False,11004,0.037955298013245035
10827,22125,prt,lich,kd_log,85,27,0.019215623707756264,-0.06930370599346605,0.08851932970122231,0.177660960673814,0.7680191624972854,0.4468991078859026,False,False,8856,0.03054635761589404
22125,10827,lich,prt,rating,85,90,-0.004827745671793118,0.002529979237108053,-0.007357724908901171,-0.04095607535397931,-0.27047545226173886,0.7871199806371462,False,False,12329,0.042525524282560706
22125,10827,lich,prt,adr,85,90,-0.48135353225779665,0.23009356018801033,-0.711447092445807,-0.03751881888687296,-0.24784587472112757,0.8045498501852131,False,False,12508,0.04314293598233996
22125,10827,lich,prt,kd_log,85,90,0.015662831178539404,-0.020195259330132182,0.035858090508671586,0.07639709040622016,0.5069752133018535,0.6128210542523645,False,False,10546,0.03637555187637969
10827,22777,prt,diozera,rating,39,86,0.027030292800405472,-0.011947712747850874,0.038978005548256346,0.23730877060084532,1.1869641616389033,0.23938785596059184,False,False,6323,0.0218094646799117
10827,22777,prt,diozera,adr,39,86,1.5965410386014662,-0.7015044346823508,2.298045473283817,0.1315077148527987,0.6780894137457524,0.4998671016827184,False,False,9406,0.03244343267108168
10827,22777,prt,diozera,kd_log,39,86,0.029734112223768205,-0.014308239756915551,0.04404235198068376,0.10463766090060084,0.5753544070121143,0.5665665404276732,False,False,10047,0.03465438741721854
22777,10827,diozera,prt,rating,39,136,0.02978901008634863,-0.00988552679507564,0.03967453688142427,0.22174674527744834,1.226082523824784,0.2248130428808726,False,False,6127,0.02113341611479029
22777,10827,diozera,prt,adr,39,136,3.3123813761296743,-1.09845223157389,4.410833607703564,0.23367780877416297,1.2571104424909703,0.21362260937746852,False,False,5952,0.020529801324503313
22777,10827,diozera,prt,kd_log,39,136,-0.00035211001113710495,-0.003474267640453682,0.003122157629316577,0.006647007287383195,0.030201791639807497,0.9760282518496186,False,False,14255,0.04916873620309051
10827,23552,prt,slashzz,rating,21,67,-0.0020575823509567724,-0.002910633612768602,0.0008530512618118297,0.004150544748952498,0.017194428595916033,0.986377720528447,False,False,14359,0.04952745584988963
10827,23552,prt,slashzz,adr,21,67,-0.44120812502385465,-0.21875355181100392,-0.22245457321285073,-0.010818983475334087,-0.044643118127262495,0.9646434794429946,False,False,14119,0.0486996412803532
10827,23552,prt,slashzz,kd_log,21,67,0.028394812294661807,-0.010372154662227556,0.03876696695688936,0.0826608444546065,0.34892197504516786,0.7291411911181692,False,False,11770,0.040597406181015455
23552,10827,slashzz,prt,rating,21,154,0.04335105679234385,-0.007097613268843576,0.050448670061187424,0.28194775957114226,1.2051986994124237,0.23911774043769804,False,False,6317,0.021788769315673293
23552,10827,slashzz,prt,adr,21,154,3.5537857150192558,-0.6158190249376368,4.169604739956893,0.2204186072726892,0.9702551631589376,0.3408079024424441,False,False,7619,0.026279663355408392
23552,10827,slashzz,prt,kd_log,21,154,0.04655969232320504,-0.00950640408002178,0.05606609640322682,0.11945400175860106,0.6226513044974904,0.5382329603833931,False,False,9768,0.033692052980132454
10828,16661,dok,mithputtini,rating,87,57,0.002311636054586633,-0.003647498082927818,0.005959134137514451,0.036343795908879414,0.21263538664122264,0.8319761749041087,False,False,12789,0.044112168874172186
10828,16661,dok,mithputtini,adr,87,57,-0.2889396038070186,0.43231364893975405,-0.7212532527467727,-0.03888185786291666,-0.22793082610204768,0.8200896458052608,False,False,12672,0.04370860927152318
10828,16661,dok,mithputtini,kd_log,87,57,0.006661314408026999,-0.014543774746960584,0.02120508915498758,0.042152700184035725,0.23942738216041703,0.8112340834636079,False,False,12572,0.043363686534216336
10828,20219,dok,xns,rating,84,53,-0.013158970722358413,0.020208475750679227,-0.03336744647303764,-0.20940091435667416,-1.179660002823929,0.2407663078076632,False,False,6353,0.021912941501103754
10828,20219,dok,xns,adr,84,53,-1.537258451972447,2.38582097618789,-3.923079428160337,-0.2361194410747584,-1.3301512011316494,0.18631277176211544,False,False,5551,0.01914666114790287
10828,20219,dok,xns,kd_log,84,53,-0.039308897773802726,0.05701277553788823,-0.09632167331169095,-0.20511294926913753,-1.0976012891312532,0.27534930931465257,False,False,6849,0.023623758278145696
10828,20378,dok,honda,rating,36,46,-0.0047339062402638205,0.004659868969737656,-0.009393775210001476,-0.0510929450274137,-0.2318872863960362,0.8172345027108376,False,False,12638,0.043591335540838855
10828,20378,dok,honda,adr,36,46,-1.1516834329675312,1.0127036562283693,-2.1643870891959005,-0.11249249758045697,-0.5122943872193847,0.6098843099760356,False,False,10509,0.03624793046357616
10828,20378,dok,honda,kd_log,36,46,-0.00304394455062776,0.00386447872231618,-0.00690842327294394,-0.014141397289104624,-0.06612911021157043,0.947441181126144,False,False,13954,0.04813051876379691
20378,10828,honda,dok,rating,36,56,-0.0008964128749804434,0.0003396063893456115,-0.001236019264326055,-0.007195709458333436,-0.03376677447240705,0.9731523563414448,False,False,14223,0.04905836092715232
20378,10828,honda,dok,adr,36,56,-1.2015465869444477,0.7775311009489,-1.9790776878933478,-0.11100718611027247,-0.5268750088757435,0.5997719335012826,False,False,10404,0.03588576158940398
20378,10828,honda,dok,kd_log,36,56,-0.11720824648170186,0.07254213948944187,-0.18975038597114374,-0.39115674579054033,-1.8732265126471135,0.06467521599846807,False,False,3391,0.011696330022075055
10828,22085,dok,spinnie,rating,72,54,-0.01177936891446852,0.016552175817118167,-0.028331544731586687,-0.1412886219740388,-0.8044331046250207,0.42270767575304313,False,False,8570,0.02955987858719647
10828,22085,dok,spinnie,adr,72,54,-1.5349830269236848,2.1387805790287424,-3.673763605952427,-0.17879219653198297,-1.0119638290722945,0.31357613896062597,False,False,7323,0.025258692052980133
10828,22085,dok,spinnie,kd_log,72,54,-0.03335458138776676,0.039839401763472684,-0.07319398315123944,-0.14563478766013796,-0.8128402430492507,0.41797129810979367,False,False,8519,0.02938396799116998
22085,10828,spinnie,dok,rating,72,20,0.005739043742132614,-0.021323202756474494,0.02706224649860711,0.15788790957782825,0.6489730483995475,0.5209698429447697,False,False,9611,0.033150524282560705
22085,10828,spinnie,dok,adr,72,20,0.9572764597327564,-3.431892028881009,4.389168488613765,0.24712353552509284,1.0977966796548766,0.27947909585461583,False,False,6893,0.023775524282560707
22085,10828,spinnie,dok,kd_log,72,20,0.024071598693034293,-0.09451460839154954,0.11858620708458384,0.24123853655378205,1.1788298053170352,0.24476719294373922,False,False,6421,0.022147488962472407
10838,16814,mawth,danoco,rating,43,146,0.07081456501240871,-0.02181279597848196,0.09262736099089067,0.46318039700508185,2.6337439638729085,0.010467327450829166,True,False,1542,0.005318708609271524
10838,16814,mawth,danoco,adr,43,146,8.387900765100227,-2.568840146459408,10.956740911559635,0.5144557503878981,2.8530554527393,0.005801142545826302,True,False,1218,0.004201158940397351
10838,16814,mawth,danoco,kd_log,43,146,0.04938209623631274,-0.015506552054335425,0.06488864829064817,0.11713522189344056,0.7138399968251058,0.47754198885619953,False,False,9157,0.031584575055187636
16814,10838,danoco,mawth,rating,43,62,-0.024755113676502103,0.017812332977313276,-0.04256744665381538,-0.24106866354462844,-1.2535552314178633,0.21295129471592694,False,False,5946,0.020509105960264902
16814,10838,danoco,mawth,adr,43,62,-2.5987856900479875,1.8380505656245691,-4.4368362556725565,-0.23156597080827362,-1.2009454324114732,0.23265034608167295,False,False,6216,0.02144039735099338
16814,10838,danoco,mawth,kd_log,43,62,0.04355093799250927,-0.031724275186346955,0.07527521317885622,0.14319797683040125,0.7165690297133817,0.47553228690203087,False,False,9135,0.03150869205298013
10838,22423,mawth,clon7,rating,49,25,-0.019033062787125965,0.036994632788978805,-0.05602769557610477,-0.36007288235831525,-1.4533952434690662,0.15270283043786018,False,False,5055,0.017435844370860928
