player_a_id,player_b_id,player_a,player_b,n_sig_outcomes,outcomes_significant,max_t,min_p,n_bh_sig_outcomes,delta_adr,delta_kd_log,delta_rating
16885,23414,woro2k,jackasmo,3,"adr, kd_log, rating",-4.031004582003719,7.597160221711299e-05,2,-8.726417908704857,-0.12214214396624422,-0.08478857741294621
19733,23414,demqq,jackasmo,3,"adr, kd_log, rating",-4.031004582003719,7.597160221711299e-05,2,-8.726417908704857,-0.12214214396624422,-0.08478857741294621
20885,14737,freq,meyern,3,"adr, kd_log, rating",-4.119648833007646,0.00012541564432367433,2,-11.423560286886017,-0.22570582579850298,-0.11385070978916537
11110,23397,golden,poiii,3,"adr, kd_log, rating",-4.227228007028465,5.5544667194078355e-05,2,-9.564676572617627,-0.344993695701992,-0.07792241334605812
18554,24557,tom1jed,toto,3,"adr, kd_log, rating",-4.236687676821939,0.00010435362465572918,2,-18.286235146038536,-0.395956634403899,-0.18039587873783805
24749,24557,guty,toto,3,"adr, kd_log, rating",-4.236687676821939,0.00010435362465572918,2,-18.286235146038536,-0.395956634403899,-0.18039587873783805
22280,11199,majky,beastik,3,"adr, kd_log, rating",-4.269438016953762,2.554763342692394e-05,3,-7.378408615358115,-0.1740117620332107,-0.06733706053206587
23360,22471,easy,xielo,3,"adr, kd_log, rating",-4.278885136332229,2.599039074415344e-05,1,-6.428037966754515,-0.21466670848555902,-0.059422051124129335
15662,16921,zorte,nafany,3,"adr, kd_log, rating",-4.386819170301625,2.823117357398174e-05,2,-10.29837102024125,-0.207500850357737,-0.11345443936535654
18221,13666,spinx,brollan,3,"adr, kd_log, rating",-4.391912328472003,1.6687077341339613e-05,2,-9.097366879863642,-0.1466439364835157,-0.0796098021434988
7528,17803,krimz,fear,3,"adr, kd_log, rating",-4.409968967659553,1.3247341639863401e-05,3,-7.360715848737664,-0.1981958616842004,-0.06243811930628281
10394,22383,twistzz,jcobbb,3,"adr, kd_log, rating",-4.467268366568725,6.528975701798376e-05,2,-16.49005748459937,-0.30318449069349496,-0.14684634511485825
17305,22471,finigan,xielo,3,"adr, kd_log, rating",-4.4688519011197405,1.7073023870695555e-05,3,-11.111460410411631,-0.26388851761124565,-0.09799359136054873
15949,23397,peppzor,poiii,3,"adr, kd_log, rating",-4.469347040204963,2.4225814580170568e-05,2,-9.271064942830893,-0.3651235118312144,-0.07167599226223934
20229,11199,moriisko,beastik,3,"adr, kd_log, rating",-4.501011466290407,9.793438350189608e-06,3,-8.223981996838116,-0.14286819885925695,-0.07827081857020507
18506,16921,s1ren,nafany,3,"adr, kd_log, rating",-4.563390147839559,1.5059550664797372e-05,2,-10.923844013784903,-0.22546879236876993,-0.11911722179401019
8248,14932,jkaem,faven,3,"adr, kd_log, rating",-4.623672189750525,1.835532217759733e-05,2,-11.907876062664695,-0.18987589934578541,-0.11403231445460807
13670,14932,nawwk,faven,3,"adr, kd_log, rating",-4.623672189750525,1.835532217759733e-05,2,-11.907876062664695,-0.18987589934578541,-0.11403231445460807
15165,17803,blamef,fear,3,"adr, kd_log, rating",-4.639849321908848,4.724582571563876e-06,3,-7.888341794825486,-0.20392525094039304,-0.0673128880987181
8918,13776,electronic,jame,3,"adr, kd_log, rating",-4.803073740268529,3.24366035006075e-06,2,-9.255729648984728,-0.16684835821633265,-0.08046915742996849
12092,20607,max,buda,3,"adr, kd_log, rating",-4.93930224290944,1.552558062387532e-06,3,-13.204142686468796,-0.25053880644652116,-0.12979632805918886
14736,20607,dgt,buda,3,"adr, kd_log, rating",-4.93930224290944,1.552558062387532e-06,3,-13.204142686468796,-0.25053880644652116,-0.12979632805918886
21239,20607,martinezsa,buda,3,"adr, kd_log, rating",-4.93930224290944,1.552558062387532e-06,3,-13.204142686468796,-0.25053880644652116,-0.12979632805918886
22613,20607,huasopeek,buda,3,"adr, kd_log, rating",-4.93930224290944,1.552558062387532e-06,3,-13.204142686468796,-0.25053880644652116,-0.12979632805918886
18571,14932,cypher,faven,3,"adr, kd_log, rating",-4.941746833312545,1.6076454220333694e-06,2,-10.006821584329908,-0.11347973251946777,-0.0976036467924162
429,22383,karrigan,jcobbb,3,"adr, kd_log, rating",-4.970789656212802,3.4494639697041447e-06,2,-15.828985948647205,-0.20633388335443525,-0.1462598584987574
9960,22383,frozen,jcobbb,3,"adr, kd_log, rating",-4.970789656212802,3.4494639697041447e-06,2,-15.828985948647205,-0.20633388335443525,-0.1462598584987574
18053,22383,broky,jcobbb,3,"adr, kd_log, rating",-4.970789656212802,3.4494639697041447e-06,2,-15.828985948647205,-0.20633388335443525,-0.1462598584987574
9216,18743,coldzera,nython,3,"adr, kd_log, rating",-5.0064764769332495,1.689650453797397e-06,3,-12.315314732299964,-0.34303291847281037,-0.11466708328569242
20349,23295,casey,kisserek,3,"adr, kd_log, rating",-5.069808944934679,1.0190350761123173e-06,3,-12.200195276803731,-0.1800910843387311,-0.10767717934131965
21263,23295,olimp,kisserek,3,"adr, kd_log, rating",-5.069808944934679,1.0190350761123173e-06,3,-12.200195276803731,-0.1800910843387311,-0.10767717934131965
19733,20794,demqq,leen,3,"adr, kd_log, rating",-5.217654358608056,1.0861239240837259e-06,3,-13.304509192585023,-0.2974700240104595,-0.11527565370943095
12732,13776,fl1t,jame,3,"adr, kd_log, rating",-5.350882027597098,2.1876155049093272e-07,2,-10.053459564051902,-0.1631617799673672,-0.08620595589320794
16612,13776,n0rb3r7,jame,3,"adr, kd_log, rating",-5.350882027597098,2.1876155049093272e-07,2,-10.053459564051902,-0.1631617799673672,-0.08620595589320794
20101,13776,fame,jame,3,"adr, kd_log, rating",-5.350882027597098,2.1876155049093272e-07,2,-10.053459564051902,-0.1631617799673672,-0.08620595589320794
16848,20794,hades,leen,3,"adr, kd_log, rating",-5.375723206003806,5.908949933399533e-07,3,-13.717511771456696,-0.306414298371983,-0.11781050549821984
11154,18717,exit,lucaozy,3,"adr, kd_log, rating",-5.403612633223219,2.757608304912234e-07,3,-16.123194363358735,-0.3765836474959462,-0.13659913084282982
18835,18717,saffee,lucaozy,3,"adr, kd_log, rating",-5.403612633223219,2.757608304912234e-07,3,-16.123194363358735,-0.3765836474959462,-0.13659913084282982
21037,18717,insani,lucaozy,3,"adr, kd_log, rating",-5.403612633223219,2.757608304912234e-07,3,-16.123194363358735,-0.3765836474959462,-0.13659913084282982
7938,22361,xantares,jottaaa,3,"adr, kd_log, rating",-5.534314966220374,7.003075104413371e-08,2,-11.659022139295143,-0.12214807259146994,-0.10850757009689142
19694,18865,nqz,dav1deus,3,"adr, kd_log, rating",-5.550673790856488,8.530482049407825e-08,2,-15.224786632221786,-0.17251247164562294,-0.1408733120644442
20171,18865,snow,dav1deus,3,"adr, kd_log, rating",-5.550673790856488,8.530482049407825e-08,2,-15.224786632221786,-0.17251247164562294,-0.1408733120644442
14736,18865,dgt,dav1deus,3,"adr, kd_log, rating",-5.587671525359537,8.138953807462706e-08,2,-14.368205908217382,-0.17220510166633413,-0.1395686450904063
18141,18865,biguzera,dav1deus,3,"adr, kd_log, rating",-5.595998892679323,6.495054997430596e-08,2,-15.156584169815947,-0.15162091610205036,-0.1412537936833685
20026,16816,chayjesus,vsm,3,"adr, kd_log, rating",-5.611057009226161,1.4646646153293988e-07,2,-15.953863724391935,-0.13834792242924215,-0.1525020423233207
150,22361,maj3r,jottaaa,3,"adr, kd_log, rating",-5.6233290719948865,4.5666989684217863e-08,2,-11.919187884678657,-0.12546349705966298,-0.1095893741462645
8574,22361,woxic,jottaaa,3,"adr, kd_log, rating",-5.6233290719948865,4.5666989684217863e-08,2,-11.919187884678657,-0.12546349705966298,-0.1095893741462645
21243,22361,wicadia,jottaaa,3,"adr, kd_log, rating",-5.6233290719948865,4.5666989684217863e-08,2,-11.919187884678657,-0.12546349705966298,-0.1095893741462645
8565,18743,hen1,nython,3,"adr, kd_log, rating",-5.824577980708867,2.3830836493858862e-07,2,-9.412868024303583,-0.4908396179541064,-0.07577750000553903
18865,18743,dav1deus,nython,3,"adr, kd_log, rating",-6.148247846871523,3.3322781569651675e-09,3,-13.402563738407533,-0.26500041572148414,-0.125701900885096
21288,18743,venomzera,nython,3,"adr, kd_log, rating",-6.148247846871523,3.3322781569651675e-09,3,-13.402563738407533,-0.26500041572148414,-0.125701900885096
22129,24179,antyvirus,spavaqu,2,"adr, rating",5.471698560071387,1.3050508654183087e-07,2,13.265445505888518,0.09811203343488518,0.13034770183006372
20686,24179,suonko,spavaqu,2,"adr, rating",5.292843005934892,3.0373041429935584e-07,2,12.862882976770745,0.0928557634288492,0.1261781850237903
18322,18714,kaiser,piriajr,2,"adr, rating",5.213646236647019,4.16942694364425e-07,2,11.72886099398461,0.08758533754460257,0.11703507441600078
20071,24179,fanatyk,spavaqu,2,"adr, rating",5.188719065995942,4.971212804459757e-07,2,12.65417232355037,0.0930934261559415,0.12405970118185392
6593,16817,pkl,hardzao,2,"adr, rating",5.049093760899334,1.3253344275148074e-06,2,14.581149090223807,0.11286466577622872,0.14591064407531099
22362,16817,xureba,hardzao,2,"adr, rating",5.049093760899334,1.3253344275148074e-06,2,14.581149090223807,0.11286466577622872,0.14591064407531099
22803,17508,bl1x1,glowiing,2,"adr, rating",4.714196723402282,3.9897322377173954e-06,2,8.943251978604989,0.06194212631051529,0.08792041433610677
21692,22076,kalash,aw,2,"adr, rating",4.591816275245193,9.006110358232121e-06,2,10.117269526710983,-0.03162279337977268,0.11653651061942502
22075,22076,sfade8,aw,2,"adr, rating",4.591816275245193,9.006110358232121e-06,2,10.117269526710983,-0.03162279337977268,0.11653651061942502
21710,17508,notineki,glowiing,2,"adr, rating",4.504360914832985,1.0008378605906683e-05,2,8.582800943021216,0.0662477202841463,0.08394503913366838
22879,17508,fenomen,glowiing,2,"adr, rating",4.3016518520893055,2.3228098398799436e-05,2,7.704796458431767,0.03157254940705288,0.078860997150384
16814,16816,danoco,vsm,2,"adr, rating",4.137891605578336,6.018125930201126e-05,2,11.944656303175847,0.11759600797013157,0.1143302350893267
18891,16816,cutzmeretz,vsm,2,"adr, rating",3.9195772637019815,0.00013873875470026874,2,11.28396391084085,0.11203867727819124,0.10972649878232976
2898,14932,raalz,faven,2,"adr, rating",3.9103730278309867,0.00012273035242877137,2,8.053007609438499,0.09454620595919191,0.07901590753485947
7443,23397,twist,poiii,2,"adr, kd_log",3.8946111675167505,0.0001306385194072208,1,6.438679164801199,0.28286032767071256,0.051580201222973666
16487,23397,eraa,poiii,2,"adr, kd_log",3.8946111675167505,0.0001306385194072208,1,6.438679164801199,0.28286032767071256,0.051580201222973666
22760,23397,upe,poiii,2,"adr, kd_log",3.8946111675167505,0.0001306385194072208,1,6.438679164801199,0.28286032767071256,0.051580201222973666
22860,23397,avid,poiii,2,"adr, kd_log",3.8946111675167505,0.0001306385194072208,1,6.438679164801199,0.28286032767071256,0.051580201222973666
19575,22039,x5g7v,danistzz,2,"adr, rating",3.873947825923767,0.0001422219429052949,2,8.127636527317703,0.09223409848957531,0.08228770890341616
3459,22929,kinqie,nota,2,"adr, rating",3.8454965645438497,0.0005423549049830388,2,15.009108240667643,0.08641174194851096,0.14197645580383225
20534,22929,kiro,nota,2,"adr, rating",3.8454965645438497,0.0005423549049830388,2,15.009108240667643,0.08641174194851096,0.14197645580383225
22927,22929,executor,nota,2,"adr, rating",3.8454965645438497,0.0005423549049830388,2,15.009108240667643,0.08641174194851096,0.14197645580383225
22930,22929,tex1y,nota,2,"adr, rating",3.8454965645438497,0.0005423549049830388,2,15.009108240667643,0.08641174194851096,0.14197645580383225
11199,20229,beastik,moriisko,2,"adr, rating",3.7868835929526163,0.00047791063914892195,2,10.46210780792902,0.0924496242688927,0.09005689658238533
20519,21284,lcm,happ,2,"adr, rating",3.763035908674676,0.0003594012786565568,2,10.902794906675688,0.13101414555829666,0.11248674659780951
9436,12018,nertz,teses,2,"adr, rating",3.681005666932688,0.00027926328791984544,2,7.837410652645106,0.048491724060618205,0.07352408307768941
14148,12018,sjuush,teses,2,"adr, rating",3.681005666932688,0.00027926328791984544,2,7.837410652645106,0.048491724060618205,0.07352408307768941
20878,20119,adamb,nilo,2,"adr, rating",3.667625542413097,0.000336003349318206,2,9.20275655204681,0.1313010533708255,0.09039209408887525
16835,20026,ponter,chayjesus,2,"adr, rating",3.6566879388898563,0.0012399325783672725,2,19.294854771187886,0.1977348322070685,0.1724224602264657
20464,20465,ewjerkz,arrozdoce,2,"adr, rating",3.6560794819133733,0.0003374400707121744,2,8.695475706641181,0.13355036585557545,0.08462982927968293
20956,22039,fozil,danistzz,2,"adr, rating",3.591943820669607,0.0004113967377787552,2,7.628685598640741,0.08892523957598733,0.07690677446863403
16705,9031,altekz,valde,2,"adr, kd_log",3.588604835967197,0.0005139524397358184,1,7.100798541192388,0.2978366401857927,0.04074128148343091
16948,13982,travis,forester,2,"adr, rating",3.5773202056796913,0.0005751528781042672,2,11.635288789074693,0.1456288367489279,0.10004822641778396
10838,23588,mawth,n1cks,2,"adr, rating",3.5471301546375957,0.0008791041309073341,1,12.85680158675737,0.13672794905169394,0.14021786991850826
10840,23588,tatazin,n1cks,2,"adr, rating",3.5471301546375957,0.0008791041309073341,1,12.85680158675737,0.13672794905169394,0.14021786991850826
22423,23588,clon7,n1cks,2,"adr, rating",3.5471301546375957,0.0008791041309073341,1,12.85680158675737,0.13672794905169394,0.14021786991850826
23094,23588,renanzin,n1cks,2,"adr, rating",3.5471301546375957,0.0008791041309073341,1,12.85680158675737,0.13672794905169394,0.14021786991850826
13670,23415,nawwk,zerrofix,2,"adr, rating",3.544086980064507,0.001143265759715521,2,11.689126368815549,0.10077229216596198,0.13071872563949877
15778,23415,sener1,zerrofix,2,"adr, rating",3.544086980064507,0.001143265759715521,2,11.689126368815549,0.10077229216596198,0.13071872563949877
17147,23415,juanflatroo,zerrofix,2,"adr, rating",3.544086980064507,0.001143265759715521,2,11.689126368815549,0.10077229216596198,0.13071872563949877
18120,23415,sinnopsyy,zerrofix,2,"adr, rating",3.544086980064507,0.001143265759715521,2,11.689126368815549,0.10077229216596198,0.13071872563949877
17133,22109,desh,vinaabeast,2,"adr, rating",3.5361685027086494,0.0006100657084356504,2,12.75720802185202,0.1630104623498089,0.11695885467223326
18610,16817,detr0ittj,hardzao,2,"adr, rating",3.4963723481957674,0.0006052740429448967,2,10.255634628255985,0.02947337798539936,0.10329227077622528
22126,22181,nyezin,urban0,2,"adr, rating",3.48061133173227,0.0007134923278549299,2,8.635482118024719,0.06678964367445529,0.08853588290584653
17117,20794,shield,leen,2,"adr, rating",3.469254357062344,0.0007689053773625154,2,9.368329830532007,0.119165572608837,0.09267639522121582
18554,21221,tom1jed,maxxkor,2,"adr, rating",3.4339427306935275,0.0007575433201613463,1,7.962862833337336,-0.08581675298304932,0.09005334047095351
16486,20994,ztr,fl4mus,2,"adr, rating",3.4333335021369886,0.0008220775266339103,1,8.006365594615378,0.046496798745858076,0.08730672366109091
20948,21431,lov1kus,sstinix,2,"adr, rating",3.3992745002675866,0.0007770810337791035,1,7.378282522131018,0.026247272529581166,0.05581140135264923
22879,21431,fenomen,sstinix,2,"adr, rating",3.3992745002675866,0.0007770810337791035,1,7.378282522131018,0.026247272529581166,0.05581140135264923
20083,22109,ninjaz,vinaabeast,2,"adr, rating",3.3955218649308043,0.0009962656417218374,2,12.332975993727691,0.16309523539437037,0.11259152585132595
19231,22076,h1te,aw,2,"adr, rating",3.3838134431354576,0.0009065572030683007,1,7.27200622174412,0.027824354600707174,0.08883069057652206
22366,21037,nicks,insani,2,"adr, rating",3.372626683819404,0.0022827707484201682,2,14.723288829878866,0.09128473701146032,0.1421030111180963
20674,21284,beg0d,happ,2,"adr, rating",3.370166018318998,0.0011977880190031278,2,9.564704750587158,0.07726733775727579,0.10226159441167207
21638,21284,leleo,happ,2,"adr, rating",3.370166018318998,0.0011977880190031278,2,9.564704750587158,0.07726733775727579,0.10226159441167207
8488,23763,zedko,pepo,2,"adr, rating",3.357076742412015,0.0009077472439116568,1,5.831520826120071,-0.05748157851626706,0.06968784911366033
20229,23763,moriisko,pepo,2,"adr, rating",3.357076742412015,0.0009077472439116568,1,5.831520826120071,-0.05748157851626706,0.06968784911366033
20358,20994,volt,fl4mus,2,"adr, rating",3.336772785317619,0.0010124747513649492,2,7.4410472958468,0.025512211563245943,0.0776833833908311
20870,20994,sl3nd,fl4mus,2,"adr, rating",3.336772785317619,0.0010124747513649492,2,7.4410472958468,0.025512211563245943,0.0776833833908311
20827,17003,linko,snapy,2,"adr, rating",3.329246879813244,0.0011897480410520008,1,9.644828684928092,-0.007202642555279405,0.1132228474862548
21362,22039,truniq,danistzz,2,"adr, rating",3.327952195674878,0.0010471310040281775,2,7.139823427795541,0.08041188938615428,0.07218380155285953
20029,18743,card,nython,2,"adr, rating",3.305503643994455,0.002020809975700818,1,11.173272489477437,-0.002869457543284927,0.1170306460456874
20463,23140,ddias,krazy,2,"adr, rating",3.291835547266221,0.0016897023177006253,1,9.024935530920306,0.17114572049822685,0.10048849857949979
12027,13982,krad,forester,2,"adr, rating",3.2913715422465897,0.0014421614812743018,1,10.786002559175504,0.15094272755657737,0.09110976165188352
20268,9221,atarax1a,reversive,2,"adr, rating",3.258044840468614,0.0014716263952176535,1,7.116575367666623,0.1577952785771654,0.08567416441942904
12521,20385,art,kye,2,"adr, kd_log",3.2395490916393337,0.001633196952107189,1,6.978291449657685,0.2680475925108657,0.061365457639941834
20600,22076,sm3t,aw,2,"adr, rating",3.2338211313789884,0.0014559453187303146,1,6.832450221898873,-0.061740516107489395,0.08332945497851733
8891,13602,nodios,nicoodoz,2,"adr, rating",3.2239107897564847,0.001834218330832165,1,9.38893600061796,-0.10084435239017281,0.0950626882358054
13749,13602,queenix,nicoodoz,2,"adr, rating",3.2239107897564847,0.001834218330832165,1,9.38893600061796,-0.10084435239017281,0.0950626882358054
14419,13602,roej,nicoodoz,2,"adr, rating",3.2239107897564847,0.001834218330832165,1,9.38893600061796,-0.10084435239017281,0.0950626882358054
20300,13602,kraghen,nicoodoz,2,"adr, rating",3.2239107897564847,0.001834218330832165,1,9.38893600061796,-0.10084435239017281,0.0950626882358054
11110,3849,golden,jw,2,"adr, rating",3.2147098621907992,0.001478843054096072,1,6.364194285362008,0.004523177138014899,0.06570201660607272
6593,18610,pkl,detr0ittj,2,"adr, rating",3.2116065026307585,0.001555109876399644,1,9.48979029789967,0.08208184313116908,0.07473874412094089
16817,18610,hardzao,detr0ittj,2,"adr, rating",3.2116065026307585,0.001555109876399644,1,9.48979029789967,0.08208184313116908,0.07473874412094089
19692,22366,zevy,nicks,2,"adr, kd_log",3.1883635430817434,0.002178534068825608,1,8.475691184713293,0.29297453085191727,0.0677441000025349
23045,18610,lukiz,detr0ittj,2,"adr, rating",3.1813023566709293,0.0017207589289711413,1,9.402611448899044,0.10019736743168334,0.07629006342117631
22361,21243,jottaaa,wicadia,2,"adr, rating",3.171671166638151,0.001723050553673471,2,7.326963502877609,0.08858296716201235,0.06842373255484144
15949,3849,peppzor,jw,2,"adr, rating",3.169795547439124,0.0017281497223222285,1,6.298130469061547,0.013875254315285782,0.06546446737907621
16872,22922,flying,emiliaqaq,2,"adr, rating",3.154783268971493,0.002065097108526753,1,10.154786145994212,0.11328148102002833,0.0873516148527934
8507,19044,stanislaw,f1ku,2,"adr, rating",3.141152143508561,0.0028747628844149574,1,13.057135927244444,0.17051161830818667,0.1124045093859886
16726,19044,phzy,f1ku,2,"adr, rating",3.141152143508561,0.0028747628844149574,1,13.057135927244444,0.17051161830818667,0.1124045093859886
21665,19044,jba,f1ku,2,"adr, rating",3.141152143508561,0.0028747628844149574,1,13.057135927244444,0.17051161830818667,0.1124045093859886
22135,19044,peeping,f1ku,2,"adr, rating",3.141152143508561,0.0028747628844149574,1,13.057135927244444,0.17051161830818667,0.1124045093859886
21620,13578,nicx,grim,2,"adr, rating",3.1219061375613952,0.0020923067790069136,1,7.609993629455529,0.07534767203549599,0.08346980646167168
16029,9261,heap,lekr0,2,"adr, rating",3.105880526897049,0.002784758531411515,1,8.609646152507073,0.14268456455399708,0.09124885398042824
21700,20029,brn,card,2,"adr, rating",3.096994024774313,0.002459321424752348,2,9.427703123531025,0.15431679975284301,0.08607352794373939
13138,8374,maka,bodyy,2,"adr, rating",3.0942995713342794,0.0022158601948587017,1,5.781926823467533,0.08701668544205807,0.0664716438146492
13497,8374,lucky,bodyy,2,"adr, rating",3.0942995713342794,0.0022158601948587017,1,5.781926823467533,0.08701668544205807,0.0664716438146492
19739,8374,ex3rcice,bodyy,2,"adr, rating",3.0942995713342794,0.0022158601948587017,1,5.781926823467533,0.08701668544205807,0.0664716438146492
21969,8374,graviti,bodyy,2,"adr, rating",3.0942995713342794,0.0022158601948587017,1,5.781926823467533,0.08701668544205807,0.0664716438146492
18610,19991,detr0ittj,hoax,2,"adr, rating",3.092712640234066,0.0024476417758910705,2,9.039743185863909,0.046256229705346805,0.0886154028214608
20083,19991,ninjaz,hoax,2,"adr, rating",3.092712640234066,0.0024476417758910705,2,9.039743185863909,0.046256229705346805,0.0886154028214608
21284,19991,happ,hoax,2,"adr, rating",3.092712640234066,0.0024476417758910705,2,9.039743185863909,0.046256229705346805,0.0886154028214608
11219,20358,cerq,volt,2,"adr, rating",3.0673047259302226,0.0023581459871265297,1,6.155386328761633,0.016515905367800666,0.057111851251690555
17145,20358,rainwaker,volt,2,"adr, rating",3.0673047259302226,0.0023581459871265297,1,6.155386328761633,0.016515905367800666,0.057111851251690555
20564,19128,d4rty,slight,2,"adr, rating",3.0612242774936482,0.0026576862396108327,1,8.088613881200494,0.14632455527699437,0.08981706865665523
16029,3849,heap,jw,2,"adr, rating",3.050685441382902,0.0025644994435586716,1,5.346337787394717,-0.0581017224756849,0.0625876545900052
9115,11140,dexter,ins,2,"adr, rating",3.0444353449924537,0.002797256310612518,1,10.02997071421244,0.13149220885149443,0.09809561705825735
19236,16921,kensi,nafany,2,"adr, rating",3.0423752222524447,0.004162145159569745,0,7.417048606538898,0.18623661777834782,0.0871922380333602
9278,22279,rez,pr,2,"adr, rating",3.040918081610972,0.002630330763194165,1,6.029029277683341,0.050804531511436976,0.06217349657646597
16486,22279,ztr,pr,2,"adr, rating",3.040918081610972,0.002630330763194165,1,6.029029277683341,0.050804531511436976,0.06217349657646597
20301,22279,tauson,pr,2,"adr, rating",3.040918081610972,0.002630330763194165,1,6.029029277683341,0.050804531511436976,0.06217349657646597
24863,20185,timo,cass1n,2,"adr, rating",3.03694401982502,0.002700051930036105,1,7.406794441211959,0.13504235614243187,0.07495699361066455
23045,16817,lukiz,hardzao,2,"adr, rating",3.032547988336794,0.0028135156403351516,1,9.199771516511372,0.04602815463785416,0.09031388432505691
2161,20185,noktse,cass1n,2,"adr, rating",3.0313038502398104,0.002758776796156398,1,7.353650125017389,0.13019205592463448,0.07498476239406682
21710,21431,notineki,sstinix,2,"adr, rating",3.030200984436836,0.0026817577763460143,1,6.616334968868057,0.009508363472365177,0.047285172734966234
22362,18610,xureba,detr0ittj,2,"adr, rating",3.0172967989808983,0.0029065160259950764,1,8.939540912551454,0.08289915501953923,0.07029624129956054
13249,16717,osee,br0,2,"adr, rating",3.0139371348259516,0.0038199417730500956,0,10.15233997930216,0.1057542527116355,0.09012839099033843
18838,16717,hext,br0,2,"adr, rating",3.0139371348259516,0.0038199417730500956,0,10.15233997930216,0.1057542527116355,0.09012839099033843
21717,20228,t3ns1on,j3kie,2,"adr, rating",3.0088978918338127,0.0029464357645039114,1,6.1522112072159025,0.07104785855933786,0.06742827889105037
22760,7443,upe,twist,2,"adr, kd_log",2.9998110012374153,0.004845292841814558,0,8.586660035947698,0.23811140997405156,0.06812196460297931
20207,19703,raijin,ryujin,2,"adr, rating",2.996554661983918,0.003242563400769045,1,7.383425819328136,0.057333952176000264,0.07077605475811911
23829,21038,machado,reix,2,"adr, rating",2.986367298164867,0.003335745768713683,0,8.697415229639468,0.07438714325361481,0.08028195812482064
12732,16947,fl1t,perfecto,2,"adr, rating",2.983846723958629,0.0042986817741621905,0,10.113316251040253,-0.162683546674674,0.10805747967743484
20101,16947,fame,perfecto,2,"adr, rating",2.983846723958629,0.0042986817741621905,0,10.113316251040253,-0.162683546674674,0.10805747967743484
24717,21038,nikz,reix,2,"adr, rating",2.977108074985569,0.0034624485446649723,0,8.610742950063985,0.09366462743985805,0.08248714032224236
21784,21302,simke,cjoffo,2,"adr, rating",2.954817177853788,0.003454919657819698,0,5.120963427131834,0.08211825479546808,0.04905561567198768
23551,19991,tomate,hoax,2,"adr, rating",2.946687134143202,0.004476137630756399,0,9.935267784112911,0.013140499018255647,0.09921019769871921
20958,15203,bajmi,reiko,2,"adr, rating",2.9403304075727577,0.004051951910181892,0,9.53786150999549,0.13947773967227664,0.08781130639268249
21263,15203,olimp,reiko,2,"adr, rating",2.9403304075727577,0.004051951910181892,0,9.53786150999549,0.13947773967227664,0.08781130639268249
22703,15203,moonwalk,reiko,2,"adr, rating",2.9403304075727577,0.004051951910181892,0,9.53786150999549,0.13947773967227664,0.08781130639268249
22163,18891,misfit,cutzmeretz,2,"adr, rating",2.928244896922786,0.004271129424950033,0,7.207009953353043,0.03919242069365197,0.0766216004139431
21620,11630,nicx,jt,2,"adr, rating",2.924987174482396,0.0038807335557736592,0,7.065212812714874,0.09397662129936141,0.0595490003909948
18549,9221,laser,reversive,2,"adr, rating",2.9226186499541935,0.005925944764064868,0,8.177148736220165,0.16676067247430756,0.09112922091630728
11205,18749,stadodo,sausol,2,"adr, rating",2.9014953603656117,0.0040831428391001545,0,6.775637164226298,0.07369378283834659,0.06610198732006645
9261,21139,lekr0,pr1metapz,2,"adr, rating",2.883717007265178,0.006527131732958069,0,9.344357395971368,0.15060951919732005,0.10331966027449306
16816,20026,vsm,chayjesus,2,"adr, rating",2.8801106589738605,0.0050025146471291,0,10.87754546462384,0.12952642319745208,0.09816898102732959
20268,20607,atarax1a,buda,2,"adr, rating",2.8778023102675494,0.005113000030925393,0,8.855316461204577,0.1288275075139187,0.08652195281311666
12018,9436,teses,nertz,2,"adr, kd_log",2.87628428295975,0.004401003920157579,0,5.1310363556541345,0.17455107375370515,0.042437307739986024
14148,9436,sjuush,nertz,2,"adr, kd_log",2.87628428295975,0.004401003920157579,0,5.1310363556541345,0.17455107375370515,0.042437307739986024
19677,9436,kyxsan,nertz,2,"adr, kd_log",2.87628428295975,0.004401003920157579,0,5.1310363556541345,0.17455107375370515,0.042437307739986024
9896,10961,b0rup,kristou,2,"adr, rating",2.8725369186526315,0.007414467568081368,0,7.140990282939005,0.12620338869208936,0.0718145294667261
10264,10961,niko,kristou,2,"adr, rating",2.8725369186526315,0.007414467568081368,0,7.140990282939005,0.12620338869208936,0.0718145294667261
14061,20122,awzek,freeze,2,"adr, rating",2.868418644981964,0.006382985983625793,0,10.475219139281728,0.07878691622268026,0.09032362487828278
20761,22674,launx,cmtry,2,"adr, rating",2.862057526409219,0.004656919115096162,0,6.349129976716995,-0.010686426375220943,0.058153653602783476
20245,15203,samey,reiko,2,"adr, rating",2.861407155341593,0.0051490936717672525,0,9.385968323091662,0.13683605986567193,0.0885907675612311
10838,16814,mawth,danoco,2,"adr, rating",2.8530554527393,0.005801142545826302,0,10.956740911559635,0.06488864829064817,0.09262736099089067
10840,16814,tatazin,danoco,2,"adr, rating",2.8530554527393,0.005801142545826302,0,10.956740911559635,0.06488864829064817,0.09262736099089067
22471,13776,xielo,jame,2,"adr, rating",2.845759754519543,0.004909010267782106,0,5.282467509725651,0.07776176329165765,0.04874456054911375
17316,19874,vert,masval,2,"adr, rating",2.844801105437103,0.004954761280038324,0,6.234641303623248,0.07377534015624233,0.06203316515266971
9216,18865,coldzera,dav1deus,2,"adr, rating",2.8333047674808918,0.005194618009024701,0,7.463092884830467,0.020957087840726626,0.07711973589419183
