hltv_player_id,true_plus_minus,pm_maps,avg_rating,win_rate,label
23414,0.6,395,0.7568860759493672,0.5392405063291139,jackasmo
12708,0.6,185,0.7619027027027027,0.5405405405405406,rigon
16645,0.5985915492957746,142,0.6939647887323944,0.5422535211267606,drg
23413,0.5960591133004927,203,0.7088275862068966,0.5517241379310345,s-chilla
20521,0.5952380952380952,84,0.7361428571428571,0.5119047619047619,alisson
12004,0.5948827292110874,469,0.7451385927505331,0.5330490405117271,clax
13239,0.5935483870967742,310,0.6967774193548387,0.5290322580645161,qikert
15662,0.5930735930735931,231,0.7086666666666667,0.5627705627705628,zorte
9618,0.592,250,0.683904,0.572,nexa
17504,0.5853658536585366,82,0.7657073170731707,0.5365853658536586,kei
9766,0.5844155844155844,308,0.7478409090909092,0.5584415584415584,hampus
22362,0.5828877005347594,187,0.7433101604278075,0.5561497326203209,xureba
19711,0.5765765765765766,111,0.7560990990990991,0.5045045045045045,snav
20358,0.567741935483871,310,0.7307032258064516,0.5548387096774193,volt
11337,0.5657894736842105,76,0.7021052631578947,0.4868421052631579,rcf
22807,0.5647058823529412,85,0.7570470588235294,0.5294117647058824,aragornn
21665,0.5609756097560976,164,0.741298780487805,0.5365853658536586,jba
17508,0.5589519650655022,458,0.821325327510917,0.519650655021834,glowiing
22129,0.5586592178770949,179,0.725877094972067,0.547486033519553,antyvirus
21113,0.5555555555555556,198,0.664989898989899,0.5303030303030303,modo
19882,0.5550935550935551,481,0.723995841995842,0.5467775467775468,norwi
20994,0.5546875,256,0.76994921875,0.56640625,fl4mus
22040,0.5525114155251142,219,0.8048949771689498,0.5342465753424658,z1nny
9571,0.55,80,0.71505,0.5625,cj-da-k1ng
18053,0.5490909090909091,275,0.6988254545454545,0.5454545454545454,broky
12731,0.5476190476190477,252,0.800670634920635,0.5317460317460317,sdy
10557,0.5454545454545454,55,0.6377636363636363,0.4909090909090909,land1n
20071,0.5439560439560439,182,0.6876923076923077,0.5439560439560439,fanatyk
19617,0.5409836065573771,61,0.7682622950819672,0.5409836065573771,amster
20534,0.5303643724696356,247,0.6711497975708502,0.5303643724696356,kiro
21159,0.5287356321839081,261,0.7773256704980843,0.5478927203065134,bobeksde
20686,0.5245901639344263,183,0.7573497267759562,0.5409836065573771,suonko
20709,0.52046783625731,342,0.7939853801169591,0.5409356725146199,r3salt
8507,0.5185185185185185,162,0.6597962962962963,0.5370370370370371,stanislaw
16726,0.517948717948718,195,0.739651282051282,0.558974358974359,phzy
9960,0.5176056338028169,284,0.8011021126760564,0.5387323943661971,frozen
429,0.5176056338028169,284,0.6394014084507043,0.5387323943661971,karrigan
3459,0.5161290322580645,248,0.6870282258064516,0.5282258064516129,kinqie
22927,0.5161290322580645,248,0.760491935483871,0.5282258064516129,executor
6904,0.5161290322580645,93,0.7202258064516128,0.5698924731182796,styko
20447,0.5159574468085106,188,0.7949680851063831,0.5159574468085106,heavygod
24179,0.5139442231075697,251,0.7244780876494024,0.5418326693227091,spavaqu
20879,0.5104166666666666,192,0.7525572916666667,0.5416666666666666,maxster
18697,0.5072463768115942,138,0.7742246376811595,0.5434782608695652,oxygen
20430,0.504950495049505,202,0.6753564356435643,0.5346534653465347,alpha
4679,0.504424778761062,113,0.7270176991150443,0.504424778761062,jks
16612,0.5033112582781457,151,0.7040860927152318,0.543046357615894,n0rb3r7
20402,0.5,218,0.7493807339449542,0.536697247706422,synyx
8738,0.49767441860465117,215,0.823353488372093,0.5581395348837209,elige
18322,0.49583333333333335,240,0.6982916666666666,0.525,kaiser
23763,0.48659003831417624,261,0.6722452107279693,0.5287356321839081,pepo
22794,0.4861111111111111,72,0.7847500000000001,0.4861111111111111,drop
22930,0.48412698412698413,252,0.780515873015873,0.5238095238095238,tex1y
13240,0.4837662337662338,308,0.7198863636363636,0.5064935064935064,lack1
