player_a_id,player_a,n_events,mean_delta,median_delta,mean_t,min_p
10096,hooxi,2,0.02305133326812623,0.02305133326812623,0.5442756721961601,0.4676123917290827
13170,kwezz,1,0.022723798607683737,0.022723798607683737,0.5243434661935302,0.6017208771515309
22039,danistzz,1,0.022183562586649094,0.022183562586649094,0.47866137343593307,0.6335386684375569
16811,mistem,1,0.021407950020314235,0.021407950020314235,0.4997056854159775,0.6192888546680622
20018,fr3nd,5,0.021336929332358125,0.027333092740032563,0.6171217531911622,0.1369028656007096
21969,graviti,1,0.021201782608527852,0.021201782608527852,0.49278313988953454,0.6236604975315126
20084,togs,2,0.020807538839343213,0.020807538839343213,0.5516892867664024,0.5466182589540781
9032,magisk,1,0.020087540894505027,0.020087540894505027,0.4825201430572227,0.6307879248689561
22419,0samas,1,0.020029115283039214,0.020029115283039214,0.384518821739895,0.7022804755102872
24557,toto,2,0.020022758622170754,0.020022758622170754,0.6420076225736047,0.08452576685125335
19064,spooke,2,0.019828768031014382,0.019828768031014382,0.5641659102454122,0.3013810199017972
21398,controlez,2,0.01961474403666689,0.01961474403666689,0.7020900653789914,0.06758651905358427
3972,hunter,1,0.019610882584437543,0.019610882584437543,0.4213264133632948,0.6747664809546893
24717,nikz,1,0.019339571516975275,0.019339571516975275,0.4709666297369954,0.6390325739396705
16948,travis,4,0.019126333011556404,0.01840384151831588,0.531270217305298,0.38506406717621067
19831,proshow,4,0.01903382356986378,0.030307379686682148,0.4382656023235539,0.36253879136508804
10264,niko,2,0.01894113185700528,0.01894113185700528,0.5331446645623652,0.22574945507080088
23137,dvrk,1,0.018940518268257454,0.018940518268257454,0.40060528712343024,0.690221815765912
22673,makazze,1,0.01890334520580718,0.01890334520580718,0.47721204775691517,0.6347397967558185
15835,imorr,1,0.017687689449523758,0.017687689449523758,0.47960846192265966,0.6328479673188137
20026,chayjesus,5,0.017571214665721435,-0.003888792177438559,0.4358729950418079,0.13968918872295977
19290,voltera,1,0.017458911580793525,0.017458911580793525,0.36394725162000896,0.7173148748958976
22535,dwushka,4,0.017434601312170877,0.008714798509157557,0.46722549870790814,0.021312577016756373
23150,rzk,1,0.01690781636188493,0.01690781636188493,0.3267720318340652,0.7450780794520057
23397,poiii,4,0.015925723945337457,0.011610046077311205,0.42689751642069806,0.17629754633426564
19015,bymas,2,0.015777348185085447,0.015777348185085447,0.28580736141614205,0.11232152183048053
8324,morelz,2,0.01567407999983988,0.01567407999983988,0.39781283006819285,0.4072006788428737
11840,boombl4,1,0.015645964928472242,0.015645964928472242,0.3031317556011111,0.7631835406942075
21164,l00m1,1,0.015594076402279639,0.015594076402279639,0.349686456584904,0.7276658444428926
16555,ax1le,2,0.015530262256006908,0.015530262256006908,0.3367189817027429,0.5168394797457266
10449,issaa,2,0.015411923068856276,0.015411923068856276,0.32005468844443474,0.7022804755102872
14273,idisbalance,2,0.014963151199398075,0.014963151199398075,0.3905011662950483,0.30718107931557576
16102,nopeej,2,0.014338107519902912,0.014338107519902912,0.2987420517857688,0.6946145077830718
22181,urban0,1,0.014318354294116683,0.014318354294116683,0.26271577700344473,0.793729136754726
24646,ddoni,1,0.014142171150513768,0.014142171150513768,0.30656810519298233,0.759992175975512
24967,rikon,2,0.013928020343376363,0.013928020343376363,0.3475676728073929,0.37142396461635485
17216,mallby,1,0.013910037808534583,0.013910037808534583,0.36142908714220495,0.718769749646378
15573,ciocardau,2,0.013819130279702234,0.013819130279702234,0.34394632447518625,0.26723745752173583
21784,simke,3,0.013634118163077994,0.02173365387031498,0.3797888617080764,0.27607984355665166
22325,sowalio,3,0.013447878514605141,0.015290730287755138,0.36614934419689865,0.5660200868014781
23386,kumao,3,0.013319425663238843,0.015868627807900985,0.3570871933385053,0.20951453169293455
22135,peeping,3,0.013080658828871222,-0.004247992640112167,0.26231955572077864,0.263248443127732
20948,lov1kus,3,0.012997271940719863,-0.008619225492760426,0.4096583427932659,0.04871211323314056
8488,zedko,2,0.012691004204614751,0.012691004204614751,0.3543457886028738,0.1220588770008498
16080,dycha,4,0.01263985395931972,0.03166534643559877,0.38955389278142893,0.11955615326842689
13317,aaron,1,0.012335761235230887,0.012335761235230887,0.3248725255085752,0.7461569428559692
19079,fruitcupx,2,0.011593516736785252,0.011593516736785252,0.2263820139692757,0.6687754007498766
8738,elige,2,0.011567041321542822,0.011567041321542822,0.3058869153773249,0.7062996276676339
21392,shady,2,0.011563199320232835,0.011563199320232835,0.2897036570458555,0.47388718448183265
20994,fl4mus,4,0.011343992790473626,0.012860768799570734,0.23830081064529324,0.2737110986991358
19230,m0nesy,2,0.010668930065833079,0.010668930065833079,0.15353730290469692,0.6118643280437829
16147,cptkurtka023,1,0.010239108742934922,0.010239108742934922,0.28865782374221854,0.7736813538861109
23338,beccie,1,0.010164939568286176,0.010164939568286176,0.27255763398527155,0.7860048945783719
20133,svedjehed,2,0.010022955328245752,0.010022955328245752,0.17221052718242064,0.7993420626247939
9911,kreaz,2,0.009989157489175868,0.009989157489175868,0.23685161124422838,0.1387454808166885
21710,notineki,2,0.009929186871719238,0.009929186871719238,0.18915699087145377,0.3392161515169819
19698,adams,6,0.009626719116362552,0.00909737801680035,0.20373194837780498,0.11802460055487467
20686,suonko,1,0.009528477667979984,0.009528477667979984,0.22701346455984636,0.8210828518585094
21620,nicx,2,0.009302925624870803,0.009302925624870803,0.23524146683901112,0.5754495571127797
22695,sirah,2,0.009180596117191471,0.009180596117191471,0.18360955246578675,0.28451752011880005
18571,cypher,4,0.009105073612151144,0.019669274056733056,0.23936417908355112,0.44928210830209026
23541,tasman,3,0.00908595603257466,-0.005459529095869463,0.19489728251651958,0.19111612154414268
19310,lnz,1,0.009004013571200519,0.009004013571200519,0.24704935574506548,0.8055203393084895
19065,shine,1,0.008857649412888672,0.008857649412888672,0.19085697397096552,0.8491680808393935
24332,matheos,1,0.008804399497468019,0.008804399497468019,0.19440697194217693,0.8464788233880702
2131,bondik,4,0.008758169262686041,0.007303787437434881,0.2215191605314171,0.2202380566293783
21217,ryu,2,0.00828279654589204,0.00828279654589204,0.2878819007652118,0.25026691718254446
24179,spavaqu,7,0.00822171560650535,0.01096226820931431,0.2281661408838733,0.101914377745522
